Official Name,Add_1,Add_2,Add_3,County,Ethos,DEIS,Number of Males in 2014,Number of Females in 2014,Total number of Students in 2014,xcoord,ycoord,Long,Lat,Roll_No
CENTRAL SENIOR MXD N S,MARLBORO ST,DUBLIN 1,,Dublin,Catholic,Y,100,108,208,316182,234864,-6.25505,53.3512,00752A
CENTRAL INFS SCHOOL,MARLBORO ST,DUBLIN 1,,Dublin,Catholic,Y,75,89,164,316191,234838,-6.25492,53.351,01795A
NAOMH PADRAIG BOYS,CAMBRIDGE ROAD,RINGSEND,DUBLIN 4,Dublin,Catholic,Y,119,0,119,318248,234019,-6.22435,53.3432,03917V
SCOIL AN CROI NAOFA,GLASNEVIN,DUBLIN 11,,Dublin,Catholic,N,453,0,453,314874,238474,-6.27337,53.3839,04992R
PRESENTATION PRIMARY SCHOOL,GEORGES HILL,DUBLIN 7,,Dublin,Catholic,Y,50,126,176,315140,234486,-6.27083,53.3481,05933G
GOLDENBRIDGE CONVENT,GOLDENBRIDGE,INCHICORE,DUBLIN 8,Dublin,Catholic,Y,138,129,267,312021,233117,-6.31813,53.3364,07546J
ST JOSEPHS BOYS N S,TERENURE,DUBLIN 6,,Dublin,Catholic,N,480,0,480,314560,230169,-6.28109,53.3094,09750S
STANHOPE ST CONVENT,STANHOPE STREET,DUBLIN 7,,Dublin,Catholic,Y,85,261,346,314534,234953,-6.27975,53.3524,09932B
CHAPELIZOD N S,CHAPELIZOD,DUBLIN 20,,Dublin,CHURCH OF IRELAND,N,17,13,30,310279,234590,-6.34376,53.35,10653E
ST PATRICKS N SCHOOL,DRUMCONDRA,DUBLIN 9,,Dublin,Catholic,N,484,4,488,315979,236945,-6.25733,53.37,11525A
CITY QUAY BOYS N S,CITY QUAY,DUBLIN 2,,Dublin,Catholic,Y,82,79,161,316509,234332,-6.25033,53.3464,11578V
ST LAURENCE O TOOLE JUNIOR BOYS,SEVILLE PLACE,DUBLIN 1,,Dublin,Catholic,Y,49,0,49,317085,234849,-6.2415,53.3509,11776C
SCOIL MHUIRE,Gilford Road,Sandymount,Dublin 4,Dublin,Catholic,N,0,294,294,319165,232352,-6.21121,53.328,11894I
GARDINER STREET CONVENT,GARDINER STREET,DUBLIN 1,,Dublin,Catholic,Y,116,188,304,315972,235597,-6.25793,53.3579,12448N
KILDARE PLACE  N S,96 UPPER RATHMINES RD,DUBLIN 6,,Dublin,CHURCH OF IRELAND,N,111,110,221,315764,231187,-6.26266,53.3183,12755W
PRESENTATION PRIMARY SCHOOL,BLACKPITTS,DUBLIN 8,,Dublin,Catholic,Y,94,213,307,314871,233071,-6.27538,53.3354,13611D
PRESENTATION PRIMARY SCHOOL,TERENURE,DUBLIN 6W,,Dublin,Catholic,N,0,576,576,314152,230270,-6.28717,53.3104,13612F
HOWTH RD MXD N S,HOWTH RD,CLONTARF,DUBLIN 3,Dublin,PRESBYTERIAN,N,48,50,98,318135,236332,-6.22518,53.364,13815T
ST COLUMBAS N S MXD,NORTH STRAND,DUBLIN 3,,Dublin,CHURCH OF IRELAND,N,39,31,70,317077,235694,-6.2413,53.3585,14463T
ST ENDAS PRIMARY SCHOOL,ST ENDAS PRIMARY SCHOOL,WHITEFRIAR ST,DUBLIN 8,Dublin,Catholic,Y,63,77,140,315470,233609,-6.26619,53.3401,14556D
RATHGAR N S,RATHGAR,DUBLIN 6,,Dublin,METHODIST,N,44,51,95,314989,230671,-6.27447,53.3138,14717B
ZION PARISH PRIMARY SCHOOL,BUSHY PARK ROAD,RATHGAR,DUBLIN 6,Dublin,CHURCH OF IRELAND,N,46,50,96,315056,229992,-6.27372,53.3077,14917J
GLASNEVIN N S,BOTANIC AVENUE,GLASNEVIN,DUBLIN 9,Dublin,CHURCH OF IRELAND,N,30,43,73,315362,237197,-6.2665,53.3724,14980Q
S N SAN VINSEANN CAILIN,NORTH WILLIAM ST,DUBLIN 1,,Dublin,Catholic,Y,0,192,192,316789,235539,-6.24568,53.3572,15056L
ST PATRICKS GIRLS NS,CAMBRIDGE ROAD,DUBLIN 4,,Dublin,Catholic,Y,0,164,164,318226,234008,-6.22468,53.3431,15253N
SANDFORD N S,RANELAGH,DUBLIN 6,,Dublin,CHURCH OF IRELAND,N,133,103,236,316788,231473,-6.2472,53.3206,15618E
ST PATRICKS NS,CHAPELIZOD VILLAGE,CHAPELIZOD,DUBLIN 20,Dublin,Catholic,N,125,102,227,310373,234403,-6.34241,53.3483,15622S
ST CATHERINES WEST N S,DONORE AVENUE,SOUTH CIRCULAR ROAD,DUBLIN 8,Dublin,CHURCH OF IRELAND,N,83,78,161,314419,232776,-6.28226,53.3329,15625B
ST VINCENTS INF BOYS,NORTH WILLIAM STREET,DUBLIN 1,,Dublin,Catholic,Y,116,0,116,316776,235501,-6.24589,53.3568,15816I
DRUMCONDRA N S,CHURCH AVENUE,DRUMCONDRA,DUBLIN 9,Dublin,CHURCH OF IRELAND,N,30,31,61,316564,236854,-6.24858,53.369,15895H
Star of the Sea,SANDYMOUNT,DUBLIN 4,,Dublin,Catholic,N,375,0,375,318747,233217,-6.21716,53.3359,15995L
LINDSAY ROAD N S,LINDSAY ROAD,GLASNEVIN,DUBLIN 9,Dublin,PRESBYTERIAN,N,53,46,99,315563,236344,-6.2638,53.3647,16177F
ST BRIGIDS CONVENT N S,HADDINGTON ROAD,DUBLIN 4,104,Dublin,Catholic,Y,69,239,308,317254,232979,-6.23965,53.3341,16567S
ST BRIGIDS CONVENT,GLASNEVIN,DUBLIN 11,111,Dublin,Catholic,N,0,468,468,314809,237658,-6.27464,53.3766,16577V
ST CLARES CONVENT N S,HAROLDS CROSS ROAD,DUBLIN 6W,126,Dublin,Catholic,N,188,139,327,314938,232059,-6.27474,53.3263,16651H
ST COLUMBAS CON G & I,IONA ROAD,GLASNEVIN,DUBLIN 9,Dublin,Catholic,N,2,389,391,315641,236554,-6.26255,53.3665,16659A
SCOIL NA MBRATHAR,NORTH BRUNSWICK STREET,DUBLIN 7,107,Dublin,Catholic,Y,174,0,174,314803,234723,-6.2758,53.3503,16695E
ST VINCENT DE PAULS GIRLS SCHOOL,GRIFFITH AVENUE,DUBLIN 9,103,Dublin,Catholic,N,0,294,294,317855,236964,-6.22915,53.3697,16753P
ST VINCENTS CONVENT INF N S,67 GRIFFITH AVENUE,DUBLIN 9,109,Dublin,Catholic,N,191,199,390,317835,236976,-6.22945,53.3698,16754R
S N MHUIRE NA MBRATHAR,MARINO,DUBLIN 9,109,Dublin,Catholic,N,297,0,297,317698,237047,-6.23148,53.3705,16759E
ST BRIGIDS PRIMARY SCHOOL,THE COOMBE,DUBLIN 8,108,Dublin,Catholic,Y,65,180,245,314956,233419,-6.27397,53.3385,16786H
ST BRIGIDS CONVENT N S,KILLESTER,DUBLIN 5,105,Dublin,Catholic,N,0,431,431,319455,237963,-6.20474,53.3783,16792C
CORPUS CHRISTI N S,HOME FARM ROAD,DRUMCONDRA,DUBLIN 9,Dublin,Catholic,N,0,421,421,316021,237464,-6.25651,53.3746,16860Q
SCOIL MHUIRE OGH 1,LORETO COLLEGE,CRUMLIN RD,DUBLIN 12,Dublin,Catholic,Y,0,152,152,313586,232322,-6.29493,53.329,16964F
SCOIL NAISIUNTA STRATFORD,1 ZION ROAD,RATHGAR,DUBLIN 6,Dublin,JEWISH,N,59,52,111,315039,230179,-6.2739,53.3094,16966J
CHRIST THE KING B N S,CABRA,DUBLIN 7,107,Dublin,Catholic,Y,83,0,83,314203,236165,-6.28428,53.3633,16988T
CHRIST THE KING G N S,CABRA,DUBLIN 7,107,Dublin,Catholic,Y,0,94,94,314162,236173,-6.2849,53.3634,16989V
S N MUIRE GAN SMAL B,INCHICORE,DUBLIN 8,108,Dublin,Catholic,Y,181,142,323,311618,233214,-6.32414,53.3374,17083B
ST FRANCIS JUNIOR NATIONAL SCHOOL,PRIORSWOOD,DUBLIN 17,117,Dublin,Catholic,Y,85,86,171,319437,240741,-6.20396,53.4033,17104G
NAOMH LORCAN O TUATHAIL,PLAS SEIBHIL,BAILE ATHA CLIATH 1,101,Dublin,Catholic,Y,73,0,73,316992,235069,-6.24281,53.3529,17110B
S N EOIN BAISDE G SEN,SEAFIELD ROAD,CLONTARF,DUBLIN 3,Dublin,Catholic,N,0,424,424,320045,236315,-6.19651,53.3634,17148D
CLOCHAR LUGHAIDH CAILIN,WILLIAMS PARK,RATHMINES,DUBLIN 6,Dublin,Catholic,N,185,185,370,315418,231843,-6.26761,53.3243,17210F
CLOCHAR LUGHAIDH NAOIDH,WILLIAMS PARK,RATHMINES,DUBLIN 6,Dublin,Catholic,N,159,151,310,315483,231860,-6.26663,53.3244,17211H
St. Vincent's Primary School,Christian Brothers,Glasnevin,Dublin 11,Dublin,Catholic,N,314,0,314,314874,236635,-6.27404,53.3674,17214N
SCOIL MUIRE,HADDINGTON ROAD,DUBLIN 4,,Dublin,Catholic,Y,164,0,164,317228,232976,-6.24004,53.334,17279S
SCOIL AN LEINBH IOSA B,LARKHILL,WHITEHALL,DUBLIN 9,Dublin,Catholic,N,208,0,208,316750,238593,-6.24514,53.3846,17318C
MUIRE NA DEA COIRLE G,MOURNE ROAD,DRIMNAGH,DUBLIN 12,Dublin,Catholic,Y,8,129,137,312081,232390,-6.31748,53.3299,17355I
MUIRE NA DEA COIRLE INF,MOURNE ROAD,DUBLIN 12,112,Dublin,Catholic,Y,79,70,149,312183,232437,-6.31594,53.3303,17356K
SCOIL MHUIRE GNS,NAVAN ROAD,DUBLIN 7,107,Dublin,Catholic,N,0,430,430,312624,237025,-6.30769,53.3714,17367P
CHRIST THE KING I G,CABRA,DUBLIN 7,107,Dublin,Catholic,Y,0,57,57,314115,236166,-6.28561,53.3634,17459U
"FIONNBARRA NAOFA B.N.S.,",Kilkieran Road,Cabra West,Dublin 7,Dublin,Catholic,Y,135,0,135,313369,236761,-6.29659,53.3689,17464N
DOMINICAN CONVENT GIRLS,CABRA,DUBLIN 7,107,Dublin,Catholic,Y,0,155,155,312687,236844,-6.30681,53.3698,17465P
ST CATHERINES INFANT SCHOOL,CABRA,DUBLIN 7,107,Dublin,Catholic,Y,47,135,182,312726,236881,-6.30621,53.3701,17466R
SCOIL IOSAGAIN,AUGHAVANNAGH ROAD,CRUMLIN,DUBLIN 12,Dublin,Catholic,Y,101,0,101,314154,232427,-6.28637,53.3298,17603B
MUIRE OG 2 LORETO CON,CRUMLIN ROAD,DUBLIN 12,112,Dublin,Catholic,Y,68,147,215,313545,232429,-6.2955,53.3299,17683C
S N NA LANAI GLASA,SEAFIELD AVENUE,CLONTARF,DUBLIN 3,Dublin,CHURCH OF IRELAND,N,131,113,244,320574,236524,-6.18848,53.3652,17730I
SCOIL CHIARAIN,ASCAL UI CHOILEAIN,DOMHNACH CAIRNE,BAILE ATHA CLIATH 5,Dublin,Catholic,Y,118,0,118,318858,237437,-6.21391,53.3737,17732M
SCOIL UI CHONAILL,NTH RICHMOND STREET,DUBLIN 1,101,Dublin,Catholic,Y,167,0,167,316484,235643,-6.25023,53.3582,17881G
SCOIL MHUIRE,MOUNT SACKVILLE CONVENT,CHAPELIZOD,DUBLIN 20,Dublin,Catholic,N,0,248,248,309312,235681,-6.3579,53.36,17891J
SANCTA MARIA C B S,SYNGE ST,DUBLIN 8,108,Dublin,Catholic,Y,81,0,81,315483,232829,-6.26628,53.3331,17893N
S N EOIN BOSCO BUACH,NAVAN ROAD,DUBLIN 7,107,Dublin,Catholic,N,361,0,361,312271,236597,-6.31314,53.3676,17912O
S N EOIN BAISDE B SIN,SEAFIELD RD,CLONTARF,DUBLIN 3,Dublin,Catholic,N,326,0,326,319915,236331,-6.19845,53.3636,17936F
SCOIL ASSAIM B,RAHENY,DUBLIN 5,105,Dublin,Catholic,N,272,0,272,321376,238002,-6.17587,53.3783,17976R
SCOIL AINE C,RAHENY,DUBLIN 5,105,Dublin,Catholic,N,0,319,319,321340,237986,-6.17642,53.3781,17977T
NAISCOIL IDE,ALL SAINTS DRIVE,RAHENY,DUBLIN 5,Dublin,Catholic,N,163,231,394,321280,237936,-6.17734,53.3777,17978V
S N NAOMH FEARGAL,FINGLAS WEST,DUBLIN 11,,Dublin,Catholic,Y,105,0,105,312705,238805,-6.30584,53.3874,18137D
SN MUIRE NA FREASTOGALA,SIURACHA NA CARTHANACHR,BAILE UAILCIN,BAILE ATHA CLIATH 12,Dublin,Catholic,N,0,190,190,311189,231564,-6.33116,53.3227,18170B
OUR LADY ASSUMPTION BNS,SIURACHA NA CARTHANACHA,BAILE UAILCIN,BAILE ATHA CLIATH 12,Dublin,Catholic,N,236,0,236,311176,231600,-6.33134,53.323,18171D
S N AN PHAROISTE,FINGLAS,DUBLIN 11,,Dublin,CHURCH OF IRELAND,N,32,33,65,312922,238893,-6.30255,53.3881,18205R
SN PAROISTE MAITIU NFA,CRANFIELD PLACE,SANDYMOUNT,DUBLIN 4,Dublin,CHURCH OF IRELAND,N,106,101,207,318542,233348,-6.22019,53.3371,18282M
SCOIL BHREANDAIN,COOLOCK,DUBLIN 5,,Dublin,Catholic,Y,159,0,159,320073,238615,-6.19521,53.3841,18360G
S N CAITRIONA C,COOLOCK,DUBLIN 5,,Dublin,Catholic,Y,0,184,184,319941,238691,-6.19717,53.3848,18361I
S N CAITRIONA NAIONAIN,COOLOCK,DUBLIN 5,,Dublin,Catholic,Y,94,129,223,319972,238709,-6.1967,53.3849,18362K
MARIST NATIONAL SCHOOL,CLOGHER ROAD,CRUMLIN,DUBLIN 12,Dublin,Catholic,Y,87,220,307,313769,231977,-6.2923,53.3258,18386B
OUR LADY OF ASSUMPTION,SIURACHA NA CARTHANACHA,BAILE UAILCIN,BAILE ATHA CLIATH 12,Dublin,Catholic,N,0,238,238,311143,231629,-6.33183,53.3233,18455R
SCOIL NA MBRATHAR,FRANCIS STREET,DUBLIN 8,,Dublin,Catholic,Y,130,0,130,315044,233719,-6.27254,53.3412,18477E
SN BANRION NA NAINGEAL1,BALLYFERMOT,DUBLIN 10,,Dublin,Catholic,Y,128,0,128,309193,234137,-6.36022,53.3462,18585H
S N EOIN BOSCO NAI BUAC,NAVAN RD,DUBLIN 7,,Dublin,Catholic,N,257,0,257,312248,236650,-6.31347,53.3681,18632N
SPRINGDALE N S,SPRINGDALE NS,LOUGH DERG RD,RAHENY,Dublin,CHURCH OF IRELAND,N,106,78,184,321186,238421,-6.17857,53.3821,18646B
ST CANICES B N S,FINGLAS,DUBLIN 11,,Dublin,Catholic,Y,431,0,431,313682,239008,-6.29108,53.389,18682F
ST CANICES G N S,FINGLAS,DUBLIN 11,,Dublin,Catholic,Y,0,418,418,313367,239027,-6.29581,53.3892,18683H
S N SEOSAMH NA MBRATHAR,FAIRVIEW,DUBLIN 3,,Dublin,Catholic,Y,167,0,167,317635,236284,-6.23271,53.3637,18726W
S N BRIGHDE,CULLENSWOOD HOUSE,BR FEADHA CUILINN,RAGHNALLACH,Dublin,Catholic,N,198,231,429,316181,231568,-6.25627,53.3216,18817C
BAINRION NA N-AINGAL 2,BALLYFERMOT UPPER,DUBLIN 10,,Dublin,Catholic,Y,101,0,101,309148,234143,-6.36089,53.3463,18843D
BANTIARNA NA MBUANNA B,BAILE MUNNA,DUBLIN 9,,Dublin,Catholic,Y,185,0,185,315345,238989,-6.26611,53.3885,18910P
BANTIARNA NA MBUANNA G,BAILE MUNNA,DUBLIN 9,,Dublin,Catholic,Y,0,155,155,315264,239027,-6.26731,53.3888,18911R
ST MALACHYS B N S,EDENMORE,RAHENY,DUBLIN 5,Dublin,Catholic,Y,217,0,217,321101,239074,-6.17959,53.3879,18968A
ST EITHNES SENIOR G N S,EDENMORE,RAHENY,DUBLIN 5,Dublin,Catholic,Y,0,135,135,321083,239222,-6.17981,53.3893,18969C
EOIN BAISDE B SOIS,SEAFIELD RD,CLONTARF,DUBLIN 3,Dublin,Catholic,N,327,0,327,320068,236294,-6.19617,53.3632,19006Q
EOIN BAISDE C NAOIDH,SEAFIELD ROAD,CLONTARF,DUBLIN 3,Dublin,Catholic,N,0,259,259,319916,236314,-6.19844,53.3634,19007S
ST JOSEPHS G N S,BARRY AVENUE,FINGLAS WEST,DUBLIN 11,Dublin,Catholic,Y,0,196,196,312515,239736,-6.30836,53.3958,19015R
ST MONICAS N S,EDENMORE,RAHENY,DUBLIN 5,Dublin,Catholic,Y,0,65,65,321096,239206,-6.17962,53.3891,19037E
ST KEVINS B N S,BARRY AVENUE,FINGLAS NORTH-WEST,DUBLIN 11,Dublin,Catholic,Y,173,0,173,312480,239642,-6.30892,53.3949,19197D
HOLY SPIRIT B N S,SILLOGE RD,BAILE MUNNA,ATHA CLIATH 11,Dublin,Catholic,Y,338,0,338,315137,239790,-6.26894,53.3957,19208F
SN AN SPIORAID NAIOMH C,SILLOGUE RD,BALLYMUN,DUBLIN 11,Dublin,Catholic,Y,0,273,273,315058,239755,-6.27014,53.3954,19209H
OUR LADY OF VICTORIES INFANT N S,BALLYMUN ROAD,DUBLIN 9,,Dublin,Catholic,Y,122,124,246,315376,238991,-6.26564,53.3885,19242F
CROMCASTLE GREEN B N S,KILMORE RD WEST,ARTANE,DUBLIN 5,Dublin,Catholic,Y,218,0,218,318461,239785,-6.21899,53.3949,19297H
SCOIL NAIS IDE CAILINI,KILMORE ROAD WEST,ARTANE,DUBLIN 5,Dublin,Catholic,Y,0,185,185,318459,239752,-6.21903,53.3946,19298J
SN NA MAIGHDINE MUIRE B,BALLYMUN,DUBLIN 9,,Dublin,Catholic,Y,131,0,131,315766,239780,-6.25949,53.3955,19302U
NA MAIGHDINE MHUIRE,SHANGAN ROAD,BALLYMUN,DUBLIN 9,Dublin,Catholic,Y,0,127,127,315727,239787,-6.26007,53.3955,19303W
ST BRIGIDS BOYS N S,HOWTH ROAD,KILLESTER,DUBLIN 5,Dublin,Catholic,N,387,0,387,320151,237562,-6.19444,53.3746,19308J
SCOIL NEASAIN,BAILE HARMAIN,BAILE ATH CLIATH 5,,Dublin,Catholic,N,126,125,251,320063,238374,-6.19545,53.3819,19309L
SCOIL MOBHI,BOTHAR MOBHI,GLASNAOIN,BAILE ATHA CLIATH 9,Dublin,Catholic,N,124,135,259,315643,237299,-6.26225,53.3732,19395H
HOLY TRINITY SEN N S,GRANGE ROAD,DONAGHMEDE,DUBLIN 13,Dublin,Catholic,N,179,149,328,322403,240121,-6.15963,53.397,19406J
SCOIL AN TSEACHTAR LAOCH,BALLYMUN ROAD,DUBLIN 11,,Dublin,Catholic,Y,106,104,210,315485,239434,-6.26384,53.3924,19430G
ST JOSEPHS JNR,BALCURRIS,BALLYMUN,DUBLIN 11,Dublin,Catholic,Y,73,71,144,315088,240365,-6.26947,53.4009,19431I
DARNDALE NS JUNIOR,OUR LADY IMMAC JUN NS,DARNDALE,MALAHIDE ROAD,Dublin,Catholic,Y,113,95,208,320207,240517,-6.19248,53.4011,19454U
ST PAULS JUNIOR NATIONAL SCHOOL,AYRFIELD,MALAHIDE RD,DUBLIN 13,Dublin,Catholic,N,131,102,233,320878,239824,-6.18266,53.3947,19471U
SCOIL BHRIDE,DONAGHMEDE,DUBLIN 13,,Dublin,Catholic,N,175,168,343,322370,240109,-6.16013,53.3969,19473B
ST PATRICKS,ST PATRICKS CLOSE,DUBLIN 8,,Dublin,CHURCH OF IRELAND,N,20,9,29,315163,233464,-6.27085,53.3389,19480V
SN NAOMH FINNIN,GLENTIES PARK,RIVERMOUNT,FINGLAS SOUTH,Dublin,Catholic,Y,149,79,228,312370,238017,-6.31115,53.3804,19489Q
SCOIL FHIACHRA SOISIR,BEAUMONT,DUBLIN 5,,Dublin,Catholic,N,358,328,686,318038,238890,-6.22568,53.387,19496N
OUR LADY IMMAC SEN N S,OUR LADY IMMAC SEN NS,DARNDALE,DUBLIN 17,Dublin,Catholic,Y,133,105,238,320208,240569,-6.19244,53.4016,19524P
ST KEVINS JUNIOR N S,NEWBROOK AVE,DONAGHMEDE,DUBLIN 13,Dublin,Catholic,N,53,50,103,322589,240047,-6.15686,53.3963,19538D
ST OLIVER PLUNKETT N S,ST OLIVER PLUNKETT NS,ST HELENAS DRIVE,FINGLAS,Dublin,Catholic,Y,91,57,148,313187,238175,-6.29882,53.3816,19546C
ST JOSEPHS SENIOR N S,ST JOSEPHS SENIOR NS,BALCURRIS,BALLYMUN,Dublin,Catholic,Y,59,70,129,314989,240391,-6.27094,53.4011,19583I
GAELSCOIL INSE CHOR,DROICHEAD NA HINSE,BAILE ATHA CLIATH 8,,Dublin,Catholic,N,134,102,236,312485,233948,-6.31087,53.3438,19589U
SCOIL NAOMH COLMCILLE,NEWBROOK RD,DONAGHMEDE,DUBLIN 13,Dublin,Catholic,N,84,49,133,322491,240071,-6.15832,53.3966,19611K
ST PAULS SEN NS,AYRFIELD,MALAHIDE RD,DUBLIN 13,Dublin,Catholic,N,121,112,233,320869,239856,-6.18278,53.395,19618B
ST MALACHYS NS,RIVERMOUNT,FINGLAS,DUBLIN 11,Dublin,Catholic,Y,75,60,135,313184,238235,-6.29885,53.3822,19619D
ST FIACHRAS SEN N S,BEAUMONT,MONTROSE,DUBLIN 5,Dublin,Catholic,N,312,307,619,318186,238945,-6.22344,53.3874,19628E
ST GABRIELS NS,DOMINICAN CAMPUS,BALLYFERMOT,DUBLIN 10,Dublin,Catholic,Y,67,143,210,310125,233774,-6.34635,53.3427,19661C
ST MICHAELS NS,DOMINICAN CONVENT,BALLYFERMOT,DUBLIN 10,Dublin,Catholic,Y,73,206,279,310073,233818,-6.34712,53.3431,19662E
ST RAPHAELS NS,DOMINICAN CONVENT,BALLYFERMOT,DUBLIN 10,Dublin,Catholic,Y,63,165,228,310097,233797,-6.34677,53.3429,19663G
ST FRANCIS SENIOR N S,PRIORSWOOD,DUBLIN 17,,Dublin,Catholic,Y,110,84,194,319371,240773,-6.20494,53.4036,19668Q
LADY OF GOOD COUNSEL NS,MOURNE RD,DRIMNAGH,DUBLIN 12,Dublin,Catholic,Y,167,0,167,312148,232374,-6.31649,53.3297,19669S
ST MARYS CENTRAL N S,BELMONT AVENUE,DONNYBROOK,DUBLIN 4,Dublin,Catholic,N,113,137,250,317403,231509,-6.23796,53.3208,19727G
OUR LADY OF WAYSIDE N S,BLUEBELL,INCHICORE,DUBLIN 12,Dublin,Catholic,Y,62,60,122,310782,232489,-6.33694,53.3311,19764M
ST JOSEPHS MXD N S,EAST WALL,DUBLIN 3,,Dublin,Catholic,Y,85,85,170,317986,235235,-6.22783,53.3542,19774P
GAELSCOIL MIDE,BOTHAR AN GHLEANTAIN,GHLAIS CILL BHARROG,BAILE ATHA CLIATH 5,Dublin,Catholic,N,120,116,236,322949,238825,-6.15193,53.3853,19777V
SCOIL CHAOIMHIN,SRAID MHAOILBHRIDE,BAILE ATHA CLIATH 1,,Dublin,Catholic,Y,20,26,46,316070,234842,-6.25673,53.3511,19831B
DRIMNAGH CASTLE CBS N S,DRIMNAGH CASTLE,DUBLIN 12,,Dublin,Catholic,N,444,0,444,311265,231728,-6.32996,53.3241,19837N
NORTH DUBLIN NS PROJECT,BALLYMUN ROAD,DUBLIN 9,,Dublin,MULTI DENOMINATIONAL,N,121,107,228,315282,238234,-6.26733,53.3817,19845M
SCOIL COLM,ARMAGH ROAD,CRUMLIN,DUBLIN 12,Dublin,Catholic,Y,119,0,119,312837,231349,-6.30651,53.3204,19889J
SCOIL CAITRIONA NA MBRAITHRE,BAGGOT ST,DUBLIN 2,,Dublin,Catholic,Y,49,42,91,316902,233182,-6.24486,53.336,19896G
GAELSCOIL MOLOGA,BOTHAR CHLAREVILLE,BAILE ATHA CLIATH 6W,,Dublin,Catholic,N,107,109,216,314319,231020,-6.2844,53.3171,19907I
ST JOSEPHS NS,MACROOM ROAD,BONNYBROOK,DUBLIN 17,Dublin,Catholic,Y,172,163,335,319566,240142,-6.20225,53.3979,19913D
ST DAVIDS N S,KILMORE ROAD,ARTANE,DUBLIN 5,Dublin,Catholic,N,329,0,329,318668,238750,-6.21627,53.3856,19919P
ST JOHN OF GOD N S,KILMORE ROAD,ARTANE,DUBLIN 5,Dublin,Catholic,Y,0,178,178,318652,239177,-6.21635,53.3894,19920A
HAROLDS CROSS N S,HAROLDS CROSS,DUBLIN 6W,,Dublin,Catholic,Y,155,116,271,314293,231021,-6.28479,53.3171,19924I
